epoch,train_mse,val_mse,train_mae,val_mae
1,0.9866450428962708,1.0551832914352417,0.8435119390487671,0.8350763320922852
2,0.9692155122756958,1.0481476783752441,0.8325139284133911,0.8346195220947266
3,0.9522097110748291,1.0400173664093018,0.821645975112915,0.8332027196884155
4,0.9392246007919312,1.0299499034881592,0.8148399591445923,0.8316513895988464
5,0.9246477484703064,1.0320942401885986,0.8047124743461609,0.8304080367088318
6,0.9130794405937195,1.0265085697174072,0.7977350950241089,0.8289531469345093
7,0.9000056982040405,1.0233911275863647,0.7895248532295227,0.8240886330604553
8,0.8889496326446533,1.0276345014572144,0.7801640033721924,0.8206550478935242
9,0.8797845840454102,1.0291869640350342,0.7726853489875793,0.8166100382804871
10,0.8712759613990784,1.0302342176437378,0.7674477696418762,0.8108041286468506
11,0.8641277551651001,1.0283267498016357,0.7638211846351624,0.8086189031600952
12,0.8565975427627563,1.0203937292099,0.7606658935546875,0.810600996017456
13,0.8486583828926086,1.0216729640960693,0.7524769306182861,0.8135135173797607
14,0.8417140245437622,1.0234462022781372,0.7468060255050659,0.8167892694473267
15,0.8401928544044495,1.022197961807251,0.7432199120521545,0.8184348940849304
16,0.8330250382423401,1.0038846731185913,0.7448646426200867,0.818359911441803
17,0.8364201784133911,1.004180669784546,0.7443471550941467,0.8152735233306885
18,0.820002555847168,1.0040870904922485,0.7366146445274353,0.81699138879776
19,0.8212538957595825,1.0318729877471924,0.7309312224388123,0.8206158876419067
20,0.8222203850746155,1.043389916419983,0.7314356565475464,0.8200340867042542
21,0.8041120171546936,0.9994409084320068,0.7253814339637756,0.8154837489128113
22,0.8287703394889832,0.9974827170372009,0.7379315495491028,0.8126826882362366
23,0.8022058010101318,0.9796514511108398,0.7285850644111633,0.8132582306861877
24,0.7908567190170288,0.9729572534561157,0.724107027053833,0.8131024241447449
25,0.7946329116821289,0.9991734027862549,0.7208974361419678,0.8134688138961792
26,0.7843949198722839,0.9852384924888611,0.716593861579895,0.8081864714622498
27,0.7856361269950867,0.9564382433891296,0.7271916270256042,0.8002912998199463
28,0.7774390578269958,0.9448438882827759,0.7228391766548157,0.7987602353096008
29,0.7656096816062927,0.947407066822052,0.7137647867202759,0.7999748587608337
30,0.7674639821052551,0.9674264192581177,0.7129803895950317,0.8048802018165588
