epoch,train_mse,val_mse,train_mae,val_mae
1,0.9917184114456177,1.0502475500106812,0.8483203649520874,0.8329476118087769
2,0.9850871562957764,1.049222469329834,0.8442367315292358,0.8331772089004517
3,0.9784419536590576,1.045559287071228,0.8406733870506287,0.8323755860328674
4,0.9727838039398193,1.0428636074066162,0.8375539183616638,0.8315621018409729
5,0.96819007396698,1.041686773300171,0.8344337344169617,0.8316735029220581
6,0.9630365967750549,1.0436599254608154,0.8300395607948303,0.8325215578079224
7,0.9581918716430664,1.0394821166992188,0.8276547789573669,0.8312692046165466
8,0.9546534419059753,1.034759521484375,0.826403796672821,0.8294876217842102
9,0.9508993625640869,1.0339022874832153,0.8236958384513855,0.8292429447174072
10,0.9478545784950256,1.032541036605835,0.8219196200370789,0.8284801840782166
11,0.9450210928916931,1.0305352210998535,0.8203846216201782,0.8275309205055237
12,0.9421876668930054,1.0298489332199097,0.8181284666061401,0.8273153305053711
13,0.9396725296974182,1.030216932296753,0.8162609934806824,0.8275636434555054
14,0.9372186064720154,1.029330849647522,0.8149204254150391,0.8273444771766663
15,0.9354780912399292,1.026313304901123,0.8142358064651489,0.8265594840049744
16,0.9332724213600159,1.0257066488265991,0.8129841089248657,0.8259605765342712
17,0.9306179285049438,1.0284804105758667,0.8109933137893677,0.8260992765426636
18,0.9288486242294312,1.0312135219573975,0.8093120455741882,0.8262421488761902
19,0.9265584349632263,1.0283620357513428,0.8084324598312378,0.8255555629730225
20,0.9247755408287048,1.0306209325790405,0.8067981004714966,0.8255384564399719
21,0.9226706624031067,1.0292317867279053,0.8057277798652649,0.8247434496879578
22,0.9209631681442261,1.029829502105713,0.8044408559799194,0.8247983455657959
23,0.9193534255027771,1.029235601425171,0.8034290075302124,0.8244644999504089
24,0.9179311990737915,1.0303186178207397,0.8022357821464539,0.8242395520210266
25,0.9163329005241394,1.0293936729431152,0.8013724684715271,0.8238555192947388
26,0.91437166929245,1.0261555910110474,0.800732433795929,0.823365330696106
27,0.9125920534133911,1.0234320163726807,0.8001101613044739,0.8227837085723877
28,0.9112884402275085,1.0252046585083008,0.7987848520278931,0.8230558633804321
29,0.9104322791099548,1.0282478332519531,0.7973259091377258,0.8231017589569092
30,0.908409833908081,1.0258480310440063,0.796551525592804,0.822513222694397
31,0.9067474007606506,1.0251576900482178,0.7956464886665344,0.821808934211731
32,0.9053012728691101,1.0237168073654175,0.7948777675628662,0.821631133556366
33,0.9036497473716736,1.0208772420883179,0.7942938208580017,0.8213713765144348
34,0.9020091891288757,1.0205951929092407,0.7932944893836975,0.820689857006073
35,0.9007629156112671,1.0155425071716309,0.7934743762016296,0.819327712059021
36,0.8992087244987488,1.015583872795105,0.7924066185951233,0.8190221190452576
37,0.898128867149353,1.0143848657608032,0.7918316125869751,0.8186320066452026
38,0.8966122269630432,1.0144916772842407,0.7907695174217224,0.8182258009910583
39,0.8950197100639343,1.01511549949646,0.7895110845565796,0.8182128667831421
40,0.8937056064605713,1.0187368392944336,0.7878456711769104,0.8184221386909485
41,0.892867922782898,1.0204695463180542,0.7867062091827393,0.8183954954147339
42,0.8913894891738892,1.0176572799682617,0.7860611081123352,0.81810063123703
43,0.8897532820701599,1.0147080421447754,0.7857052683830261,0.816815972328186
44,0.8885126709938049,1.0148311853408813,0.7848382592201233,0.8163449168205261
45,0.8873478174209595,1.0135045051574707,0.7841554880142212,0.8161545395851135
46,0.8860856890678406,1.0118967294692993,0.783596932888031,0.8152158856391907
47,0.8851755857467651,1.010149359703064,0.7832260131835938,0.814596951007843
48,0.8837963342666626,1.0105732679367065,0.7820643782615662,0.8149223327636719
49,0.8822837471961975,1.0126700401306152,0.7805461883544922,0.8149387240409851
50,0.8811885118484497,1.0118610858917236,0.7798745632171631,0.8143394589424133
51,0.8801122903823853,1.0111162662506104,0.7792895436286926,0.8136042356491089
52,0.8792017102241516,1.0096057653427124,0.7787802815437317,0.813416063785553
53,0.877696692943573,1.0104055404663086,0.7775331139564514,0.812862753868103
54,0.876686692237854,1.0089528560638428,0.7770654559135437,0.812217116355896
55,0.8757641911506653,1.007918119430542,0.7767422795295715,0.8117259740829468
56,0.8744756579399109,1.010951280593872,0.7751098871231079,0.8116515874862671
57,0.8739859461784363,1.0063347816467285,0.7762554287910461,0.81050044298172
58,0.8723164200782776,1.0089081525802612,0.7740585207939148,0.8106775283813477
59,0.8713264465332031,1.010343074798584,0.7730963230133057,0.8103781342506409
60,0.8702439665794373,1.0094923973083496,0.7721558809280396,0.8102295994758606
61,0.869654655456543,1.0120391845703125,0.7708976864814758,0.8105689287185669
62,0.8686621189117432,1.0070216655731201,0.7709866166114807,0.8103379607200623
